"","word","freq"
"1608","westen",5
"1609","whos",5
"1610","wide",5
"1611","wider",5
"1612","wild",5
"1613","wins",5
"1614","wirklich",5
"1615","withdraw",5
"1616","youve",5
"1617","z",5
"1618","zelenskyy",5
"1619","zero",5
"1620","نقوله",5
"1621","は",5
"1622","abramovich",4
"1623","access",4
"1624","acts",4
"1625","addicted",4
"1626","admin",4
"1627","advisors",4
"1628","aim",4
"1629","alexander",4
"1630","alles",4
"1631","americas",4
"1632","annexed",4
"1633","anymore",4
"1634","apparently",4
"1635","appear",4
"1636","appease",4
"1637","approval",4
"1638","arrest",4
"1639","arrested",4
"1640","arrive",4
"1641","arrogance",4
"1642","arrogant",4
"1643","artillery",4
"1644","ashamed",4
"1645","asks",4
"1646","assets",4
"1647","attempt",4
"1648","autonomy",4
"1649","available",4
"1650","average",4
"1651","averted",4
"1652","awake",4
"1653","awful",4
"1654","backing",4
"1655","baerbock",4
"1656","baltic",4
"1657","bank",4
"1658","basically",4
"1659","bbcqt",4
"1660","bed",4
"1661","beim",4
"1662","billions",4
"1663","bis",4
"1664","bless",4
"1665","block",4
"1666","bosnia",4
"1667","brexit",4
"1668","brits",4
"1669","broadcast",4
"1670","brother",4
"1671","buffer",4
"1672","bullies",4
"1673","bunch",4
"1674","caign",4
"1675","capital",4
"1676","carlson",4
"1677","carry",4
"1678","causing",4
"1679","channel",4
"1680","chaotic",4
"1681","chief",4
"1682","chinas",4
"1683","choosing",4
"1684","class",4
"1685","cleansing",4
"1686","clown",4
"1687","club",4
"1688","comments",4
"1689","companies",4
"1690","compare",4
"1691","compassion",4
"1692","condemned",4
"1693","confused",4
"1694","conservative",4
"1695","contractors",4
"1696","corona",4
"1697","cos",4
"1698","council",4
"1699","couple",4
"1700","covering",4
"1701","crash",4
"1702","creating",4
"1703","crossed",4
"1704","curious",4
"1705","cyberattack",4
"1706","czech",4
"1707","ddr",4
"1708","dealing",4
"1709","debate",4
"1710","december",4
"1711","decisions",4
"1712","deeply",4
"1713","deploy",4
"1714","deputy",4
"1715","desire",4
"1716","desperately",4
"1717","diplomat",4
"1718","diplomats",4
"1719","dire",4
"1720","dirty",4
"1721","disagree",4
"1722","discuss",4
"1723","discussion",4
"1724","disgrace",4
"1725","dispute",4
"1726","distract",4
"1727","division",4
"1728","documents",4
"1729","donald",4
"1730","donate",4
"1731","door",4
"1732","dort",4
"1733","drink",4
"1734","dropped",4
"1735","durch",4
"1736","easier",4
"1737","economical",4
"1738","economically",4
"1739","education",4
"1740","effective",4
"1741","einem",4
"1742","einer",4
"1743","elections",4
"1744","empty",4
"1745","ends",4
"1746","engage",4
"1747","envoy",4
"1748","essentially",4
"1749","est",4
"1750","estonia",4
"1751","europes",4
"1752","eventually",4
"1753","expected",4
"1754","experienced",4
"1755","expert",4
"1756","explaining",4
"1757","explosion",4
"1758","failedstate",4
"1759","falling",4
"1760","fan",4
"1761","favor",4
"1762","fighters",4
"1763","fill",4
"1764","financial",4
"1765","fine",4
"1766","focused",4
"1767","followed",4
"1768","four",4
"1769","fund",4
"1770","furious",4
"1771","gen",4
"1772","genau",4
"1773","geopolitics",4
"1774","germans",4
"1775","globally",4
"1776","gorbachev",4
"1777","governments",4
"1778","greater",4
"1779","greedy",4
"1780","group",4
"1781","groups",4
"1782","growing",4
"1783","guarantees",4
"1784","guerrilla",4
"1785","handle",4
"1786","hardly",4
"1787","hardware",4
"1788","harris",4
"1789","hätte",4
"1790","heading",4
"1791","held",4
"1792","hero",4
"1793","highly",4
"1794","horror",4
"1795","hostilities",4
"1796","hunters",4
"1797","hurts",4
"1798","ignorant",4
"1799","ignored",4
"1800","ignoring",4
"1801","ihrer",4
"1802","impacts",4
"1803","imperialism",4
"1804","impotent",4
"1805","inch",4
"1806","incompetent",4
"1807","industry",4
"1808","integrity",4
"1809","internal",4
"1810","investigate",4
"1811","involve",4
"1812","ireland",4
"1813","itching",4
"1814","japanese",4
"1815","judgment",4
"1816","justify",4
"1817","kicking",4
"1818","kiew",4
"1819","known",4
"1820","language",4
"1821","largely",4
"1822","launching",4
"1823","lethal",4
"1824","liar",4
"1825","liberal",4
"1826","lift",4
"1827","links",4
"1828","liz",4
"1829","looming",4
"1830","looms",4
"1831","lord",4
"1832","lossrusso",4
"1833","lossthe",4
"1834","lover",4
"1835","lt",4
"1836","lviv",4
"1837","machine",4
"1838","macht",4
"1839","mad",4
"1840","madness",4
"1841","markets",4
"1842","mayhem",4
"1843","mention",4
"1844","merely",4
"1845","mich",4
"1846","miles",4
"1847","minute",4
"1848","monster",4
"1849","moral",4
"1850","mostly",4
"1851","multiple",4
"1852","nofly",4
"1853","notice",4
"1854","notowar",4
"1855","nowar",4
"1856","nun",4
"1857","occupy",4
"1858","odessa",4
"1859","official",4
"1860","opposed",4
"1861","opposite",4
"1862","otan",4
"1863","particularly",4
"1864","patience",4
"1865","peacenotwar",4
"1866","peninsula",4
"1867","personally",4
"1868","photo",4
"1869","piece",4
"1870","plain",4
"1871","poll",4
"1872","positive",4
"1873","posting",4
"1874","posturing",4
"1875","potus",4
"1876","pr",4
"1877","predict",4
"1878","predicted",4
"1879","presents",4
"1880","presidents",4
"1881","priorities",4
"1882","priority",4
"1883","protects",4
"1884","pt",4
"1885","pushed",4
"1886","putinhitler",4
"1887","radio",4
"1888","rattling",4
"1889","raytheon",4
"1890","re",4
"1891","record",4
"1892","refuse",4
"1893","regular",4
"1894","relationship",4
"1895","remove",4
"1896","republic",4
"1897","resolved",4
"1898","rise",4
"1899","role",4
"1900","route",4
"1901","ru",4
"1902","rumors",4
"1903","runs",4
"1904","russiagermany",4
"1905","saber",4
"1906","sam",4
"1907","satellite",4
"1908","saved",4
"1909","school",4
"1910","schools",4
"1911","seine",4
"1912","selling",4
"1913","separatist",4
"1914","serve",4
"1915","sharing",4
"1916","shes",4
"1917","shortages",4
"1918","significant",4
"1919","silent",4
"1920","sir",4
"1921","sitting",4
"1922","skin",4
"1923","slowly",4
"1924","sooner",4
"1925","space",4
"1926","spoke",4
"1927","sports",4
"1928","stated",4
"1929","steps",4
"1930","stopputinnow",4
"1931","stopwarinukraine",4
"1932","student",4
"1933","suffice",4
"1934","suggesting",4
"1935","sunday",4
"1936","supplies",4
"1937","surprised",4
"1938","survive",4
"1939","sweden",4
"1940","swift",4
"1941","tactics",4
"1942","taliban",4
"1943","teeth",4
"1944","tells",4
"1945","ten",4
"1946","tens",4
"1947","tfg",4
"1948","theirs",4
"1949","throughout",4
"1950","ties",4
"1951","tired",4
"1952","tool",4
"1953","totally",4
"1954","town",4
"1955","tragedy",4
"1956","tries",4
"1957","truckers",4
"1958","tune",4
"1959","turkey",4
"1960","turning",4
"1961","tweet",4
"1962","tweets",4
"1963","twice",4
"1964","ua",4
"1965","ukr",4
"1966","ukrainechina",4
"1967","ukrainehe",4
"1968","ukrainei",4
"1969","ukrainekrieg",4
"1970","ukrainekrise",4
"1971","understands",4
"1972","unlike",4
"1973","uns",4
"1974","unstable",4
"1975","updates",4
"1976","urge",4
"1977","urgent",4
"1978","useless",4
"1979","usnato",4
"1980","usually",4
"1981","value",4
"1982","verge",4
"1983","vice",4
"1984","victim",4
"1985","videos",4
"1986","views",4
"1987","village",4
"1988","virus",4
"1989","voices",4
"1990","vor",4
"1991","waffen",4
"1992","wake",4
"1993","warcrimes",4
"1994","wari",4
"1995","warn",4
"1996","warrussia",4
"1997","waste",4
"1998","watched",4
"1999","weather",4
"2000","weg",4
"2001","werden",4
"2002","wests",4
"2003","whatever",4
"2004","whilst",4
"2005","wieder",4
"2006","winning",4
"2007","witness",4
"2008","won",4
"2009","works",4
"2010","worrying",4
"2011","ya",4
"2012","yep",4
"2013","yo",4
"2014","yrs",4
"2015","россия",4
"2016","ab",3
"2017","above",3
"2018","abroad",3
"2019","accompli",3
"2020","account",3
"2021","accused",3
"2022","achieve",3
"2023","acting",3
"2024","addressed",3
"2025","admit",3
"2026","afghan",3
"2027","aggressors",3
"2028","agreements",3
"2029","al",3
"2030","alive",3
"2031","alle",3
"2032","alliances",3
"2033","allows",3
"2034","almaty",3
"2035","alot",3
"2036","amassing",3
"2037","ambitions",3
"2038","ambushed",3
"2039","analyze",3
"2040","anchoring",3
"2041","andrew",3
"2042","annexing",3
"2043","ant",3
"2044","anthem",3
"2045","anytime",3
"2046","apart",3
"2047","apologists",3
"2048","appeared",3
"2049","appeasement",3
"2050","april",3
"2051","argentina",3
"2052","assault",3
"2053","atrocities",3
"2054","außenministerin",3
"2055","backyard",3
"2056","badly",3
"2057","balance",3
"2058","balkans",3
"2059","balls",3
"2060","banking",3
"2061","banks",3
"2062","banrussiafromswift",3
"2063","barely",3
"2064","bases",3
"2065","battalions",3
"2066","bears",3
"2067","became",3
"2068","behalf",3
"2069","beijing",3
"2070","bekanntlich",3
"2071","ben",3
"2072","bet",3
"2073","bias",3
"2074","bigger",3
"2075","bin",3
"2076","bloodshed",3
"2077","blunderspoor",3
"2078","bold",3
"2079","book",3
"2080","boots",3
"2081","borisjohnson",3
"2082","boss",3
"2083","brain",3
"2084","brainwashing",3
"2085","brandon",3
"2086","brilliant",3
"2087","broken",3
"2088","brutality",3
"2089","btwn",3
"2090","built",3
"2091","bullet",3
"2092","burning",3
"2093","button",3
"2094","c",3
"2095","canadians",3
"2096","cancelled",3
"2097","capitol",3
"2098","card",3
"2099","caring",3
"2100","carried",3
"2101","cash",3
"2102","catastrophe",3
"2103","causes",3
"2104","ceasefire",3
"2105","center",3
"2106","cette",3
"2107","chamberlain",3
"2108","chances",3
"2109","changes",3
"2110","chechens",3
"2111","chechnya",3
"2112","chicken",3
"2113","child",3
"2114","chinataiwan",3
"2115","christ",3
"2116","civilized",3
"2117","claimed",3
"2118","clash",3
"2119","colleagues",3
"2120","collective",3
"2121","collusion",3
"2122","commentary",3
"2123","commitment",3
"2124","commitments",3
"2125","communication",3
"2126","company",3
"2127","comparison",3
"2128","compliant",3
"2129","complicated",3
"2130","compromise",3
"2131","compromised",3
"2132","concentrate",3
"2133","concentrating",3
"2134","concession",3
"2135","conference",3
"2136","confirmed",3
"2137","conflicting",3
"2138","conflicts",3
"2139","constitutional",3
"2140","contact",3
"2141","contribute",3
"2142","corporate",3
"2143","couldnt",3
"2144","courage",3
"2145","covert",3
"2146","credibility",3
"2147","crises",3
"2148","crude",3
"2149","crush",3
"2150","cry",3
"2151","crying",3
"2152","cultural",3
"2153","cutting",3
"2154","cyberangriff",3
"2155","daily",3
"2156","dangerously",3
"2157","dare",3
"2158","date",3
"2159","daughter",3
"2160","david",3
"2161","decides",3
"2162","decisive",3
"2163","deescalate",3
"2164","defendukraine",3
"2165","deliver",3
"2166","demon",3
"2167","denn",3
"2168","deny",3
"2169","dependent",3
"2170","depends",3
"2171","describes",3
"2172","deserves",3
"2173","desperate",3
"2174","details",3
"2175","determine",3
"2176","determined",3
"2177","deterrence",3
"2178","devastated",3
"2179","develop",3
"2180","dialogue",3
"2181","dieser",3
"2182","disappointed",3
"2183","disastrous",3
"2184","disputes",3
"2185","divided",3
"2186","dog",3
"2187","dollars",3
"2188","dominance",3
"2189","donations",3
"2190","dragging",3
"2191","dreams",3
"2192","drinking",3
"2193","drones",3
"2194","dropping",3
"2195","dt",3
"2196","dude",3
"2197","edition",3
"2198","effectively",3
"2199","effects",3
"2200","ego",3
"2201","eines",3
"2202","einfach",3
"2203","einmarsch",3
"2204","el",3
"2205","elected",3
"2206","elsewhere",3
"2207","em",3
"2208","emergency",3
"2209","endless",3
"2210","engagement",3
"2211","engaging",3
"2212","ensue",3
"2213","ensure",3
"2214","enters",3
"2215","epic",3
"2216","erdogan",3
"2217","escalates",3
"2218","everybody",3
"2219","everyday",3
"2220","excessive",3
"2221","excited",3
"2222","exercises",3
"2223","explained",3
"2224","explains",3
"2225","eye",3
"2226","faces",3
"2227","fait",3
"2228","falseflag",3
"2229","fand",3
"2230","farmers",3
"2231","fascist",3
"2232","fat",3
"2233","fate",3
"2234","favorite",3
"2235","fed",3
"2236","federation",3
"2237","feed",3
"2238","feeling",3
"2239","fehler",3
"2240","fence",3
"2241","filled",3
"2242","finance",3
"2243","fix",3
"2244","fled",3
"2245","fleeing",3
"2246","flexing",3
"2247","fling",3
"2248","flugzeug",3
"2249","folks",3
"2250","followers",3
"2251","foolishness",3
"2252","foreignsecretary",3
"2253","formed",3
"2254","forward",3
"2255","fox",3
"2256","foxnews",3
"2257","frage",3
"2258","freedoms",3
"2259","friday",3
"2260","fullyfledged",3
"2261","fundamental",3
"2262","gained",3
"2263","ganzen",3
"2264","gate",3
"2265","generations",3
"2266","gestern",3
"2267","glory",3
"2268","goading",3
"2269","goal",3
"2270","gold",3
"2271","gov",3
"2272","grandparents",3
"2273","greatest",3
"2274","grenze",3
"2275","gulf",3
"2276","habe",3
"2277","hack",3
"2278","halt",3
"2279","halten",3
"2280","hatred",3
"2281","headed",3
"2282","headlines",3
"2283","health",3
"2284","heartbreaking",3
"2285","hearts",3
"2286","heavy",3
"2287","hegemony",3
"2288","hello",3
"2289","hesitant",3
"2290","holding",3
"2291","holocaust",3
"2292","hopeless",3
"2293","hopes",3
"2294","horse",3
"2295","hrs",3
"2296","huh",3
"2297","hunger",3
"2298","hurting",3
"2299","hype",3
"2300","hyping",3
"2301","hypocrisy",3
"2302","iam",3
"2303","ideal",3
"2304","ideology",3
"2305","idiots",3
"2306","ignorance",3
"2307","image",3
"2308","imagination",3
"2309","imo",3
"2310","implementing",3
"2311","impossible",3
"2312","included",3
"2313","includes",3
"2314","increased",3
"2315","increasingly",3
"2316","incursions",3
"2317","inevitably",3
"2318","inflicting",3
"2319","insults",3
"2320","intended",3
"2321","intensifies",3
"2322","interfering",3
"2323","internet",3
"2324","invited",3
"2325","irak",3
"2326","irresponsible",3
"2327","isolated",3
"2328","israeli",3
"2329","israelis",3
"2330","italy",3
"2331","j",3
"2332","jahre",3
"2333","jan",3
"2334","januar",3
"2335","joes",3
"2336","joke",3
"2337","joshua",3
"2338","jump",3
"2339","justification",3
"2340","ke",3
"2341","keinen",3
"2342","kherson",3
"2343","killer",3
"2344","kills",3
"2345","kinda",3
"2346","kindly",3
"2347","king",3
"2348","korean",3
"2349","kremlins",3
"2350","lasts",3
"2351","laundering",3
"2352","laying",3
"2353","leads",3
"2354","letting",3
"2355","liberals",3
"2356","limited",3
"2357","limits",3
"2358","lithuania",3
"2359","lived",3
"2360","losses",3
"2361","louder",3
"2362","lovely",3
"2363","lpr",3
"2364","maidan",3
"2365","mais",3
"2366","mankind",3
"2367","manufacturers",3
"2368","mariupol",3
"2369","mature",3
"2370","memory",3
"2371","mess",3
"2372","mike",3
"2373","mil",3
"2374","militants",3
"2375","militia",3
"2376","minor",3
"2377","mixed",3
"2378","mobilization",3
"2379","modi",3
"2380","morality",3
"2381","motherland",3
"2382","moved",3
"2383","movie",3
"2384","mp",3
"2385","mrs",3
"2386","ms",3
"2387","msnbc",3
"2388","museum",3
"2389","music",3
"2390","musk",3
"2391","muss",3
"2392","named",3
"2393","natous",3
"2394","nature",3
"2395","ne",3
"2396","negotiation",3
"2397","neighbour",3
"2398","neil",3
"2399","newspaper",3
"2400","ni",3
"2401","nomorewar",3
"2402","nos",3
"2403","nose",3
"2404","noticed",3
"2405","nowhere",3
"2406","obligation",3
"2407","occurred",3
"2408","officers",3
"2409","olaf",3
"2410","orders",3
"2411","ostukraine",3
"2412","outbreak",3
"2413","pack",3
"2414","paper",3
"2415","paranoid",3
"2416","partisans",3
"2417","partygate",3
"2418","patrick",3
"2419","paying",3
"2420","pays",3
"2421","paz",3
"2422","pelosi",3
"2423","pennsylvania",3
"2424","pentagon",3
"2425","perfect",3
"2426","permanent",3
"2427","personnel",3
"2428","perspective",3
"2429","petition",3
"2430","picked",3
"2431","pictures",3
"2432","planes",3
"2433","planned",3
"2434","plant",3
"2435","plants",3
"2436","players",3
"2437","plotting",3
"2438","poised",3
"2439","polen",3
"2440","policies",3
"2441","popularity",3
"2442","postcold",3
"2443","posts",3
"2444","prayer",3
"2445","prediction",3
"2446","pretending",3
"2447","previous",3
"2448","pride",3
"2449","private",3
"2450","privilege",3
"2451","process",3
"2452","profits",3
"2453","profound",3
"2454","progress",3
"2455","promise",3
